S130C	2015-10-20 07:46:30
value unit [W]	time unit [ms]
wavelength	532.000nm
range	AUTO
8.238483E-06	40
7.904884E-06	339
7.671832E-06	640
7.456650E-06	939
7.256574E-06	1240
7.068492E-06	1539
6.890770E-06	1840
6.724180E-06	2139
6.567199E-06	2440
6.416788E-06	2739
6.270931E-06	3040
6.127748E-06	3339
5.997316E-06	3640
5.932677E-06	3939
5.887670E-06	4240
5.849877E-06	4539
5.816668E-06	4840
5.781548E-06	5139
5.742066E-06	5440
5.699232E-06	5739
5.650787E-06	6040
5.591548E-06	6339
5.516836E-06	6640
5.434976E-06	6941
5.367165E-06	7241
5.328515E-06	7541
5.313917E-06	7841
5.310452E-06	8141
5.310367E-06	8441
5.312096E-06	8741
5.313202E-06	9041
5.312822E-06	9341
5.308474E-06	9641
5.302384E-06	9941
5.295878E-06	10241
5.288996E-06	10541
5.283277E-06	10841
5.277214E-06	11141
5.271861E-06	11441
5.266379E-06	11741
5.261545E-06	12041
5.257118E-06	12341
5.252751E-06	12641
5.248984E-06	12941
5.244554E-06	13241
5.239569E-06	13541
5.234432E-06	13841
5.228467E-06	14141
5.221327E-06	14441
5.214114E-06	14742
5.205903E-06	15042
5.197456E-06	15342
5.188346E-06	15642
5.178873E-06	15942
5.167628E-06	16242
5.153607E-06	16542
5.136641E-06	16842
5.117136E-06	17142
5.095215E-06	17442
5.071130E-06	17742
5.045979E-06	18042
5.019320E-06	18342
4.991018E-06	18642
4.964726E-06	18942
5.072537E-06	19242
5.241768E-06	19542
5.411261E-06	19842
5.576410E-06	20142
5.735830E-06	20442
5.887431E-06	20742
6.055212E-06	21042
6.256392E-06	21342
6.457637E-06	21642
6.652787E-06	21942
6.842934E-06	22242
7.027510E-06	22543
7.209780E-06	22844
7.386226E-06	23143
7.558600E-06	23444
7.724723E-06	23743
7.888018E-06	24044
8.045034E-06	24343
8.201689E-06	24644
8.354805E-06	24943
8.504958E-06	25244
8.652695E-06	25543
8.800806E-06	25844
8.944660E-06	26143
9.086455E-06	26444
9.227262E-06	26743
9.365494E-06	27044
9.504052E-06	27343
9.643370E-06	27644
9.777383E-06	27943
9.911613E-06	28244
1.004396E-05	28543
1.017779E-05	28844
1.030619E-05	29143
1.043559E-05	29444
1.056520E-05	29743
1.069047E-05	30045
1.081632E-05	30345
1.094176E-05	30645
1.107259E-05	30945
1.119913E-05	31245
1.132717E-05	31552
1.145054E-05	31853
1.156906E-05	32153
1.168954E-05	32453
1.180766E-05	32753
1.192549E-05	33053
1.203688E-05	33353
1.214635E-05	33653
1.225273E-05	33953
1.235874E-05	34253
1.246308E-05	34553
1.255851E-05	34853
1.265636E-05	35153
1.275292E-05	35453
1.284551E-05	35753
1.293260E-05	36053
1.301681E-05	36353
1.310137E-05	36653
1.318212E-05	36953
1.325742E-05	37253
1.332899E-05	37553
1.340238E-05	37854
1.347131E-05	38154
1.354175E-05	38454
1.360567E-05	38754
1.366723E-05	39054
1.372953E-05	39354
1.378758E-05	39654
1.384014E-05	39954
1.389090E-05	40254
1.394022E-05	40554
1.398660E-05	40854
1.403237E-05	41154
1.407089E-05	41454
1.411313E-05	41754
1.415608E-05	42054
1.419542E-05	42354
1.423317E-05	42654
1.426884E-05	42954
1.430783E-05	43254
1.434151E-05	43554
1.437543E-05	43854
1.440522E-05	44154
1.443738E-05	44454
1.446515E-05	44754
1.449340E-05	45054
1.451886E-05	45355
1.454144E-05	45655
1.456460E-05	45955
1.458383E-05	46255
1.460087E-05	46555
1.461914E-05	46855
1.463879E-05	47155
1.465596E-05	47455
1.467411E-05	47755
1.468907E-05	48055
1.470802E-05	48355
1.472865E-05	48655
1.473828E-05	48955
1.475558E-05	49255
1.477095E-05	49555
1.478141E-05	49855
1.479901E-05	50155
1.481427E-05	50455
1.482892E-05	50755
1.483858E-05	51055
1.484829E-05	51355
1.486166E-05	51655
1.486875E-05	51955
1.488230E-05	52255
1.488768E-05	52555
1.489894E-05	52855
1.490798E-05	53156
1.491481E-05	53457
1.492227E-05	53756
1.492410E-05	54057
1.492669E-05	54356
1.493436E-05	54657
1.493852E-05	54956
1.493967E-05	55257
1.494243E-05	55556
1.494902E-05	55857
1.495685E-05	56156
1.495596E-05	56457
1.495732E-05	56756
1.495692E-05	57057
1.495832E-05	57356
1.496151E-05	57657
1.496260E-05	57956
1.496501E-05	58257
1.496124E-05	58556
1.495972E-05	58857
1.496063E-05	59156
1.495694E-05	59457
1.495416E-05	59756
1.495385E-05	60057
1.495272E-05	60356
1.494919E-05	60657
1.494829E-05	60958
1.494022E-05	61258
1.494068E-05	61558
1.493774E-05	61858
1.493606E-05	62158
1.493774E-05	62464
1.493296E-05	62763
1.493215E-05	63064
1.493231E-05	63363
1.493041E-05	63664
1.492884E-05	63963
1.492830E-05	64264
1.492576E-05	64563
1.492362E-05	64864
1.492262E-05	65163
1.492351E-05	65464
1.492353E-05	65763
1.492599E-05	66064
1.492560E-05	66363
1.491968E-05	66664
1.492175E-05	66963
1.491981E-05	67264
1.491619E-05	67563
1.491242E-05	67864
1.491303E-05	68163
1.491123E-05	68465
1.491068E-05	68764
1.490655E-05	69065
1.490580E-05	69364
1.490262E-05	69665
1.490166E-05	69964
1.489959E-05	70265
1.489938E-05	70564
1.489495E-05	70865
1.489245E-05	71164
1.488745E-05	71465
1.488813E-05	71764
1.488204E-05	72065
1.488137E-05	72364
1.487694E-05	72665
1.487606E-05	72964
1.487400E-05	73265
1.486617E-05	73564
1.486397E-05	73865
1.485864E-05	74164
1.485220E-05	74465
1.484237E-05	74764
1.483945E-05	75065
1.483375E-05	75364
1.482672E-05	75665
1.482354E-05	75964
1.482146E-05	76266
1.481701E-05	76565
1.481133E-05	76866
1.480644E-05	77165
1.479950E-05	77466
1.479517E-05	77765
1.478550E-05	78066
1.477875E-05	78365
1.477620E-05	78666
1.477047E-05	78965
1.476475E-05	79266
1.475741E-05	79565
1.474657E-05	79866
1.473715E-05	80165
1.472926E-05	80466
1.471647E-05	80765
1.470836E-05	81066
1.470129E-05	81365
1.469664E-05	81666
1.469118E-05	81965
1.468753E-05	82266
1.468198E-05	82565
1.467770E-05	82866
1.467129E-05	83165
1.466995E-05	83466
1.466680E-05	83767
1.466542E-05	84067
1.465756E-05	84367
1.465110E-05	84667
1.464884E-05	84967
1.464679E-05	85267
1.464216E-05	85567
1.463585E-05	85867
1.462980E-05	86167
1.462740E-05	86467
1.462248E-05	86767
1.461651E-05	87067
1.461505E-05	87367
1.461048E-05	87667
1.460766E-05	87967
1.460703E-05	88267
1.459989E-05	88567
1.459831E-05	88867
1.459282E-05	89167
1.459116E-05	89467
1.458407E-05	89767
1.458221E-05	90067
1.457660E-05	90367
1.456592E-05	90667
1.455850E-05	90967
1.455198E-05	91267
1.455240E-05	91568
1.454979E-05	91868
1.454325E-05	92168
1.453818E-05	92468
1.453794E-05	92768
1.453303E-05	93068
1.452836E-05	93374
1.452381E-05	93674
1.451583E-05	93974
1.451478E-05	94274
1.450678E-05	94574
1.450344E-05	94874
1.449678E-05	95174
1.449040E-05	95474
1.448643E-05	95774
1.448147E-05	96074
1.447502E-05	96374
1.446626E-05	96674
1.445801E-05	96974
1.445077E-05	97274
1.444751E-05	97574
1.444157E-05	97874
1.444037E-05	98174
1.443355E-05	98474
1.443038E-05	98774
1.442574E-05	99074
1.442300E-05	99375
1.442094E-05	99676
1.441542E-05	99975
1.441100E-05	100276
1.440732E-05	100575
1.440693E-05	100876
1.440066E-05	101175
1.439668E-05	101476
1.439306E-05	101775
1.438862E-05	102076
1.438758E-05	102375
1.438292E-05	102676
1.438002E-05	102975
1.437371E-05	103276
1.437388E-05	103575
1.437243E-05	103876
1.436803E-05	104175
1.436698E-05	104476
1.436756E-05	104775
1.435844E-05	105076
1.435349E-05	105375
1.435054E-05	105676
1.434598E-05	105975
1.434528E-05	106276
1.433869E-05	106577
1.433403E-05	106877
1.432893E-05	107177
1.432898E-05	107477
1.432555E-05	107777
1.431995E-05	108077
1.431507E-05	108377
1.431382E-05	108677
1.430876E-05	108977
1.430862E-05	109277
1.430600E-05	109577
1.430291E-05	109877
1.430091E-05	110177
1.429953E-05	110477
1.430018E-05	110777
1.429731E-05	111077
1.429513E-05	111377
1.429112E-05	111677
1.428425E-05	111977
1.428124E-05	112277
1.427783E-05	112577
1.427476E-05	112877
1.427253E-05	113177
1.426423E-05	113477
1.426018E-05	113777
1.425763E-05	114078
1.425819E-05	114378
1.424950E-05	114678
1.424319E-05	114978
1.424321E-05	115278
1.424145E-05	115578
1.423681E-05	115878
1.423516E-05	116178
1.423583E-05	116478
1.423294E-05	116778
1.423023E-05	117078
1.422824E-05	117378
1.422231E-05	117678
1.422009E-05	117978
1.421514E-05	118278
1.421466E-05	118578
1.420928E-05	118878
1.421006E-05	119178
1.420696E-05	119478
1.420395E-05	119778
1.420318E-05	120078
1.420131E-05	120378
1.419784E-05	120678
1.419231E-05	120978
1.418941E-05	121279
1.418528E-05	121579
1.417905E-05	121879
1.417474E-05	122179
1.417306E-05	122479
1.416929E-05	122779
1.416620E-05	123084
1.416416E-05	123384
1.416122E-05	123684
1.415938E-05	123984
1.415389E-05	124284
1.414780E-05	124584
1.414184E-05	124884
1.414175E-05	125184
1.413645E-05	125484
1.413153E-05	125784
1.412544E-05	126084
1.411919E-05	126384
1.411703E-05	126684
1.411083E-05	126984
1.410970E-05	127284
1.410584E-05	127584
1.409806E-05	127884
1.409386E-05	128184
1.409109E-05	128486
1.409136E-05	128785
1.409053E-05	129086
1.408215E-05	129385
1.408258E-05	129686
1.408055E-05	129985
1.407949E-05	130286
1.407426E-05	130585
1.407067E-05	130886
1.406785E-05	131185
1.405660E-05	131486
1.405376E-05	131785
1.404979E-05	132086
1.404533E-05	132385
1.403696E-05	132686
1.403495E-05	132985
1.403552E-05	133286
1.403172E-05	133585
1.403047E-05	133886
1.402785E-05	134185
1.402361E-05	134486
1.401871E-05	134785
1.401907E-05	135086
1.401572E-05	135385
1.401088E-05	135686
1.400435E-05	135987
1.400376E-05	136287
1.400096E-05	136587
1.399692E-05	136887
1.399331E-05	137187
1.398944E-05	137487
1.398433E-05	137787
1.397935E-05	138087
1.398038E-05	138387
1.397824E-05	138687
1.397575E-05	138987
1.397006E-05	139287
1.396798E-05	139587
1.396435E-05	139887
1.396144E-05	140187
1.395820E-05	140487
1.395640E-05	140787
1.395412E-05	141087
1.395031E-05	141387
1.395369E-05	141687
1.395255E-05	141987
1.394595E-05	142287
1.394285E-05	142587
1.393693E-05	142887
1.393284E-05	143188
1.393001E-05	143488
1.392679E-05	143788
1.392452E-05	144088
1.392128E-05	144388
1.392022E-05	144688
1.391467E-05	144988
1.391846E-05	145288
1.391442E-05	145588
1.391047E-05	145888
1.390263E-05	146188
1.390106E-05	146488
1.390138E-05	146788
1.389997E-05	147088
1.389377E-05	147388
1.389222E-05	147688
1.388932E-05	147988
1.388384E-05	148288
1.387993E-05	148588
1.388230E-05	148888
1.387745E-05	149188
1.388050E-05	149488
1.387884E-05	149788
1.387469E-05	150088
1.387112E-05	150388
1.387095E-05	150689
1.386690E-05	150989
1.386157E-05	151289
1.385645E-05	151589
1.385880E-05	151889
1.386016E-05	152189
1.385478E-05	152495
1.385138E-05	152795
1.385216E-05	153095
1.384749E-05	153395
1.384291E-05	153695
1.384134E-05	153995
1.383676E-05	154295
1.383906E-05	154595
1.383667E-05	154895
1.383545E-05	155195
1.383343E-05	155495
1.383398E-05	155795
1.383487E-05	156095
1.382810E-05	156395
1.382838E-05	156695
1.382782E-05	156995
1.381901E-05	157295
1.381531E-05	157595
1.381296E-05	157896
1.380909E-05	158196
1.380651E-05	158496
1.380512E-05	158796
1.380302E-05	159096
1.379930E-05	159396
1.379915E-05	159696
1.379595E-05	159996
1.379431E-05	160296
1.379177E-05	160596
1.378885E-05	160896
1.378674E-05	161196
1.378271E-05	161496
1.377875E-05	161796
1.377390E-05	162096
1.377301E-05	162396
1.377384E-05	162696
1.377425E-05	162996
1.377377E-05	163296
1.377094E-05	163596
1.376795E-05	163896
1.376732E-05	164196
1.376180E-05	164496
1.375857E-05	164796
1.375171E-05	165097
1.374462E-05	165397
1.373640E-05	165697
1.373473E-05	165997
1.373281E-05	166297
1.372656E-05	166597
1.372368E-05	166897
1.372194E-05	167197
1.372040E-05	167497
1.371728E-05	167797
1.371536E-05	168097
1.371561E-05	168397
1.371588E-05	168697
1.371435E-05	168997
1.371399E-05	169297
1.371079E-05	169597
1.371011E-05	169897
1.370677E-05	170197
1.370294E-05	170497
1.369795E-05	170797
1.370214E-05	171097
1.369621E-05	171397
1.369475E-05	171697
1.369198E-05	171997
1.368922E-05	172297
1.368597E-05	172598
1.368294E-05	172898
1.368220E-05	173198
1.368025E-05	173498
1.367730E-05	173798
1.367769E-05	174098
1.367383E-05	174398
1.366899E-05	174698
1.366466E-05	174998
1.366517E-05	175298
1.366357E-05	175598
1.366275E-05	175898
1.366111E-05	176198
1.365911E-05	176498
1.365572E-05	176798
1.365527E-05	177098
1.365125E-05	177398
1.364900E-05	177698
1.364816E-05	177998
1.364548E-05	178298
1.364104E-05	178598
1.363675E-05	178898
1.363515E-05	179198
1.363243E-05	179498
1.362910E-05	179799
1.362894E-05	180100
1.362506E-05	180399
1.362184E-05	180700
1.361535E-05	180999
1.360929E-05	181300
1.360576E-05	181599
1.360615E-05	181905
1.360211E-05	182205
1.360383E-05	182505
1.360162E-05	182805
1.359812E-05	183105
1.359602E-05	183405
1.359404E-05	183705
1.359343E-05	184005
1.359261E-05	184305
1.359141E-05	184605
1.359078E-05	184905
1.358983E-05	185205
1.358583E-05	185505
1.358765E-05	185805
1.358224E-05	186105
1.357837E-05	186405
1.357234E-05	186705
1.356878E-05	187006
1.356770E-05	187306
1.356913E-05	187606
1.357462E-05	187906
1.357150E-05	188206
1.357051E-05	188506
1.356889E-05	188806
1.356602E-05	189106
1.356182E-05	189406
1.356063E-05	189706
1.355939E-05	190006
1.355606E-05	190306
1.355411E-05	190606
1.354897E-05	190906
1.354884E-05	191206
1.354697E-05	191506
1.354306E-05	191806
1.354574E-05	192106
1.354702E-05	192406
1.354792E-05	192706
1.354260E-05	193006
1.354199E-05	193306
1.353925E-05	193606
1.353629E-05	193906
1.353659E-05	194206
1.353724E-05	194507
1.353281E-05	194807
1.353074E-05	195107
1.353131E-05	195407
1.352835E-05	195707
1.352458E-05	196007
1.351996E-05	196307
1.351329E-05	196607
1.351419E-05	196907
1.350893E-05	197207
1.351126E-05	197507
1.351466E-05	197807
1.351295E-05	198107
1.350815E-05	198407
1.350682E-05	198707
1.350704E-05	199007
1.350523E-05	199307
1.349813E-05	199607
1.349743E-05	199907
1.349567E-05	200207
1.349450E-05	200507
1.349241E-05	200807
1.349184E-05	201107
1.349255E-05	201407
1.348925E-05	201708
1.348935E-05	202008
1.348569E-05	202308
1.348432E-05	202608
1.348627E-05	202908
1.348285E-05	203208
1.347813E-05	203508
1.347873E-05	203808
1.347442E-05	204108
1.347352E-05	204408
1.346925E-05	204708
1.346745E-05	205008
1.346851E-05	205308
1.346826E-05	205608
1.346676E-05	205908
1.346186E-05	206208
1.345758E-05	206508
1.345811E-05	206808
1.346049E-05	207108
1.345894E-05	207408
1.345438E-05	207708
1.344701E-05	208008
1.344243E-05	208308
1.344523E-05	208608
1.344497E-05	208908
1.344331E-05	209209
1.344113E-05	209510
1.343527E-05	209809
1.343315E-05	210110
1.343291E-05	210409
1.343066E-05	210710
1.342924E-05	211009
1.343024E-05	211315
1.342973E-05	211615
1.341864E-05	211915
1.341673E-05	212215
1.341170E-05	212515
1.340955E-05	212815
1.341211E-05	213115
1.340696E-05	213415
1.340487E-05	213715
1.340371E-05	214015
1.340404E-05	214315
1.340012E-05	214615
1.339867E-05	214915
1.339312E-05	215215
1.338952E-05	215515
1.339057E-05	215815
1.339220E-05	216115
1.339023E-05	216416
1.338628E-05	216716
1.338108E-05	217016
1.338223E-05	217316
1.337722E-05	217616
1.337483E-05	217916
1.337564E-05	218216
1.337571E-05	218516
1.337426E-05	218816
1.337489E-05	219116
1.337181E-05	219416
1.336945E-05	219716
1.336660E-05	220016
1.336570E-05	220316
1.336338E-05	220616
1.336059E-05	220916
1.335692E-05	221216
1.335913E-05	221516
1.335869E-05	221816
1.335125E-05	222116
1.334837E-05	222416
1.334817E-05	222716
1.334921E-05	223016
1.334500E-05	223316
1.334355E-05	223617
1.334107E-05	223918
1.334040E-05	224217
1.334035E-05	224518
1.334165E-05	224817
1.333670E-05	225118
1.333169E-05	225417
1.332962E-05	225718
1.332934E-05	226017
1.332810E-05	226318
1.332545E-05	226617
1.332118E-05	226918
1.331612E-05	227217
1.331293E-05	227518
1.331524E-05	227817
1.331020E-05	228118
1.331042E-05	228417
1.331168E-05	228718
1.331072E-05	229017
1.330941E-05	229318
1.330850E-05	229617
1.330261E-05	229918
1.329779E-05	230217
1.329502E-05	230518
1.329725E-05	230817
1.329801E-05	231119
1.329521E-05	231418
1.329557E-05	231719
1.329146E-05	232018
1.329112E-05	232319
1.329262E-05	232618
1.329160E-05	232919
1.328968E-05	233218
1.329004E-05	233519
1.328452E-05	233818
1.328397E-05	234119
1.328526E-05	234418
1.328369E-05	234719
1.328731E-05	235018
1.328084E-05	235319
1.328115E-05	235618
1.327791E-05	235919
1.327564E-05	236218
1.327444E-05	236519
1.326869E-05	236818
1.326191E-05	237119
1.326010E-05	237418
1.325965E-05	237719
1.325791E-05	238018
1.325373E-05	238320
1.325388E-05	238619
1.325299E-05	238920
1.324953E-05	239219
1.324088E-05	239520
1.323884E-05	239819
1.323324E-05	240120
1.323362E-05	240419
1.323389E-05	240725
1.323022E-05	241026
1.322858E-05	241325
1.322734E-05	241626
1.323095E-05	241925
1.322889E-05	242226
1.322958E-05	242525
1.323171E-05	242827
1.323290E-05	243125
1.323348E-05	243426
1.323647E-05	243725
1.322855E-05	244026
1.322428E-05	244325
1.322203E-05	244626
1.321951E-05	244925
1.322009E-05	245226
1.322014E-05	245526
1.322037E-05	245827
1.322149E-05	246126
1.322198E-05	246426
1.322105E-05	246726
1.322557E-05	247026
1.322235E-05	247326
1.322160E-05	247626
1.322334E-05	247926
1.322322E-05	248226
1.322597E-05	248526
1.322598E-05	248827
1.322679E-05	249126
1.322966E-05	249426
1.323153E-05	249726
1.323320E-05	250026
1.323310E-05	250326
1.323453E-05	250626
1.323171E-05	250926
1.322576E-05	251226
1.323284E-05	251526
1.322948E-05	251827
1.323340E-05	252126
1.323111E-05	252426
1.322703E-05	252726
1.322243E-05	253027
1.322303E-05	253328
1.322031E-05	253627
1.321979E-05	253928
1.322003E-05	254227
1.321765E-05	254528
1.321926E-05	254827
1.321626E-05	255128
1.321548E-05	255427
1.321137E-05	255728
1.320752E-05	256027
1.320663E-05	256328
1.320573E-05	256627
1.320347E-05	256928
1.319835E-05	257227
1.319703E-05	257528
1.319702E-05	257827
1.319739E-05	258128
1.319319E-05	258427
1.319400E-05	258728
1.319260E-05	259027
1.319127E-05	259328
1.319082E-05	259627
1.319103E-05	259928
1.318754E-05	260229
1.318589E-05	260529
1.318339E-05	260829
1.318524E-05	261129
1.318278E-05	261429
1.317769E-05	261729
1.317468E-05	262029
1.317288E-05	262329
1.317478E-05	262629
1.316973E-05	262929
1.316598E-05	263229
1.316578E-05	263529
1.316378E-05	263829
1.316303E-05	264129
1.316349E-05	264429
1.316133E-05	264729
1.316510E-05	265029
1.316281E-05	265329
1.316087E-05	265629
1.315816E-05	265929
1.315888E-05	266229
1.315729E-05	266529
1.315282E-05	266829
1.315670E-05	267129
1.315671E-05	267429
1.315486E-05	267730
1.315022E-05	268030
1.315157E-05	268330
1.314549E-05	268630
1.314480E-05	268930
1.314389E-05	269230
1.314514E-05	269530
1.314246E-05	269830
1.314116E-05	270136
1.313931E-05	270435
1.313774E-05	270736
1.313421E-05	271035
1.313293E-05	271336
1.313196E-05	271635
1.313018E-05	271936
1.313210E-05	272235
1.312878E-05	272536
1.312385E-05	272835
1.311835E-05	273136
1.311545E-05	273435
1.311258E-05	273736
1.311063E-05	274035
1.310707E-05	274336
1.310109E-05	274635
1.309803E-05	274937
1.309902E-05	275236
1.309989E-05	275537
1.309498E-05	275836
1.308733E-05	276137
1.308809E-05	276436
1.308739E-05	276737
1.308891E-05	277036
1.308636E-05	277337
1.308471E-05	277636
1.308118E-05	277937
1.308434E-05	278236
1.308397E-05	278537
1.307785E-05	278836
1.308084E-05	279137
1.307697E-05	279436
1.308044E-05	279737
1.307388E-05	280036
1.307325E-05	280337
1.306997E-05	280636
1.306702E-05	280937
1.306274E-05	281236
1.306791E-05	281537
1.306480E-05	281836
1.306185E-05	282138
1.305677E-05	282437
1.305316E-05	282738
1.304930E-05	283037
1.304696E-05	283338
1.304332E-05	283637
1.303760E-05	283938
1.303811E-05	284237
1.303343E-05	284538
1.303211E-05	284837
1.302992E-05	285138
1.302849E-05	285437
1.303072E-05	285738
1.302779E-05	286037
1.302434E-05	286338
1.302130E-05	286637
1.302341E-05	286938
1.301998E-05	287237
1.301844E-05	287538
1.301784E-05	287837
1.301356E-05	288138
1.301041E-05	288437
1.301310E-05	288738
1.300774E-05	289037
1.300894E-05	289338
1.300632E-05	289639
1.300258E-05	289939
1.300184E-05	290239
1.300438E-05	290539
1.299885E-05	290839
1.299749E-05	291139
1.299665E-05	291439
1.299887E-05	291739
1.299374E-05	292039
1.299774E-05	292339
1.299916E-05	292639
1.299835E-05	292939
1.299759E-05	293239
1.299043E-05	293539
1.299387E-05	293839
1.299397E-05	294139
1.299042E-05	294439
1.299356E-05	294739
1.298967E-05	295039
1.298621E-05	295339
1.298308E-05	295639
1.297899E-05	295939
1.297566E-05	296239
1.297741E-05	296539
1.298087E-05	296840
1.298078E-05	297140
1.298157E-05	297440
1.298399E-05	297740
1.298517E-05	298040
1.298450E-05	298340
1.297960E-05	298640
1.298519E-05	298940
1.297969E-05	299240
1.297895E-05	299546
1.297745E-05	299846
1.297723E-05	300146
1.297881E-05	300446
